id,titulo,duracao,ano,artista_id,genero_id
41272,"Look Heart, No Hands",190,1992,2066,8
41273,I Don't Even Know Your Name,230,1994,1730,8
41274,Brotherly Love,199,1991,15063,8
41275,Hillbilly Rock,158,1989,15064,8
41276,There's Your Trouble,193,1998,914,8
41277,I'd Love You All Over Again,190,1990,1730,8
41278,No Time to Kill,240,1993,14977,8
41279,I Just Wanted You To Know,202,1993,3624,8
41280,Piece of My Heart,241,1993,1416,8
41281,Dallas,163,1991,1730,8
41282,Shut Up and Drive,229,1997,15065,8
41283,Walkin' Away,168,1989,14977,8
41284,My Next Broken Heart,175,1991,1729,8
41285,It Would Be You,175,1998,14861,8
41286,You Were Mine,217,1998,914,8
41287,Love's Got a Hold On You,173,1991,1730,8
41288,When She Cries,222,1992,15066,8
41289,Walking Away a Winner,209,1994,14972,8
41290,Meet In the Middle,198,1991,15048,8
41291,I'm Over You,182,1989,14560,8
41292,A Bad Goodbye,219,1993,14977,8
41293,Little Miss Honky Tonk,181,1994,1729,8
41294,She's Got the Rhythm (And I Got the Blues),144,1992,1730,8
41295,I'll Try,231,1995,1730,8
41296,Whatever You Say,270,1997,1069,8
41297,Never Knew Lonely,242,1989,14963,8
41298,Your Everything,251,1999,1096,8
41299,Summer's Comin',165,1994,14977,8
41300,Neon Moon,261,1991,1729,8
41301,We'll Burn That Bridge,177,1993,1729,8
41302,Every Once In a While,220,1993,15067,8
41303,Treat Her Right,219,1995,14941,8
41304,A Man This Lonely,214,1996,1729,8
41305,Wild Angels,225,1995,1069,8
41306,Home,197,1990,1730,8
41307,Feed Jake,241,1990,15068,8
41308,A Night to Remember,209,1999,1413,8
41309,Two Dozen Roses,223,1989,15003,8
41310,Mine (Taylor's Version),231,2023,152,8
41311,Make It Sweet,186,2019,420,8
41312,The Very First Night (Taylor's Version) [From The Vault],200,2021,152,8
41313,willow,214,2020,152,8
41314,What She Wants Tonight,187,2019,3351,8
41315,Speak Now,240,2010,152,8
41316,Mr. Lonely,180,2019,11014,8
41317,We Are Never Ever Getting Back Together (Taylor's Version),193,2021,152,8
41318,Teardrops On My Guitar (Radio Single Remix),203,2006,152,8
41319,Always on My Mind,213,1982,4589,8
41320,1989,230,2016,15069,8
41321,Tennessee Flat Top Box,191,1987,1828,8
41322,Crazier,191,2009,152,8
41323,I Don't Know Why You Don't Want Me,197,1981,1828,8
41324,The Git Up,200,2019,2864,8
41325,1989,200,2016,15070,8
41326,Hold On,218,1981,1828,8
41327,"Mary, Did You Know?",182,2023,15071,8
41328,1982,179,1986,2066,8
41329,My Baby Thinks He's A Train,194,1962,1828,8
41330,"Forever and Ever, Amen",212,1987,2066,8
41331,All I Want for Christmas Is You,244,2020,15072,8
41332,I Don't Want To Spoil The Party,157,1981,1828,8
41333,1989,247,2019,15073,8
41334,Thinking of You (And Me),205,2012,14918,8
41335,All I Want For Christmas Is You,215,2012,925,8
41336,The Way We Make a Broken Heart,236,1987,1828,8
41337,"Mary, Did You Know?",261,2016,14819,8
41338,Jolene (1989 McCallum Theatre),228,1989,1803,8
41339,"Mary, Did You Know?",244,2021,14756,8
41340,Mary Did You Know?,203,2012,14798,8
41341,Thinking of You,219,2010,15074,8
41342,Never Be You,208,1981,1828,8
41343,1989,223,2020,15075,8
41344,1989,136,2024,15076,8
41345,"Mary, Did You Know?",198,2010,14800,8
41346,"Mary, Did You Know?",194,1993,14972,8
41347,Diggin' up Bones,178,1986,2066,8
41348,No Memories Hangin' Around,208,1979,1828,8
41349,1989,184,2025,15077,8
41350,All I Want for Christmas Is You,233,2004,1415,8
41351,4 June 1989,287,2010,1795,8
41352,On the Other Hand,186,1986,2066,8
41353,One Promise Too Late (1989 McCallum Theatre),203,1989,1803,8
41354,I Wonder,185,1981,1828,8
41355,"Mary, Did You Know? (feat. Vince Gill & Amy Grant)",285,2016,1803,8
41356,1988,237,2023,1887,8
41357,Home Is Where The Hatred Is (Live),681,1978,5899,8
41358,Johannesburg (Live),418,1984,5899,8
41359,Save The Children (Live),557,1978,5899,8
41360,Winter In America (Live),545,1978,5899,8
41361,Angel Dust (Live),802,1978,5899,8
41362,The Spirit (Live),1131,1978,5899,8
41363,The Vibemasphere (Live),763,1978,5899,8
41364,The Blackground (Live),827,1978,5899,8
41365,Space Song (Live),356,2004,5899,8
41366,Black Men And Monster Movies (Live),396,2008,5899,8
41367,1988,237,2023,1887,8
41368,1988,262,2025,15078,8
41369,1988 (Live Version),220,2021,15079,8
41370,The Town In Your Heart,233,2023,1887,8
41371,1988,333,2021,15080,8
41372,Happy Children,251,2023,1887,8
41373,"Kentucky, 1988",243,2019,15081,8
41374,Killing Me (feat. Hillary Lindsey),167,2023,1887,8
41375,Letting People Down,176,2023,1887,8
41376,Ring Of Fire (1988 Version),165,1963,913,8
41377,The Town In Your Heart,233,2023,1887,8
41378,The Old Woman In Me,232,2023,1887,8
41379,1988,209,2024,15082,8
41380,"Messiah, HWV 56, Part II: Hallelujah!",237,2002,15083,8
41381,I Walk the Line (1988 Version),152,1955,913,8
41382,Days Are Honey,180,2023,1887,8
41383,The Tunnel,255,2023,1887,8
41384,Growing Up,247,2023,1887,8
41385,Letting People Down,176,2023,1887,8
41386,Get Rhythm (1988 Version),150,1969,913,8
41387,Wonder Drug,233,2023,1887,8
41388,Happy Children,251,2023,1887,8
41389,Out In the Country,202,2014,485,8
41390,The Old Woman In Me,232,2023,1887,8
41391,The Pony Man (1988 Version),217,1988,1372,8
41392,I'm Not Supposed to Care (1988 Version),202,1976,1372,8
41393,Endless Wire (1988 Version),258,1988,1372,8
41394,Killing Me (feat. Hillary Lindsey),167,2023,1887,8
41395,Cherokee Bend (1988 Version),300,1988,1372,8
41396,High and Dry (1988 Version),150,1974,1372,8
41397,Triangle (1988 Version),237,1988,1372,8
41398,Hangdog Hotel Room (1988 Version),170,1988,1372,8
41399,Concord,329,2007,15084,8
41400,Tennessee Flat Top Box (1988 Version),186,1961,913,8
41401,"Cry, Cry, Cry (1988 Version)",144,1955,913,8
41402,Long Black Veil (1988 Version),193,1959,913,8
41403,1988,233,2021,15079,8
41404,Days Are Honey,180,2023,1887,8
41405,Love at the Five and Dime (Live) [1988 Anderson Fair],441,2002,15085,8
41406,When I Call Your Name,254,2011,14951,8
41407,"Cry, Cry, Cry (1988 Version)",145,1955,913,8
41408,Growing Up,247,2023,1887,8
41409,The Tunnel,255,2023,1887,8
41410,Sunday Morning Coming Down (1988 Version),236,1970,913,8
41411,I Walk The Line (1988 Version),155,1955,913,8
41412,Wonder Drug,233,2023,1887,8
41413,Tennessee Flat Top Box (1988 Version),188,1961,913,8
41414,I Still Miss Someone (1988 Version),178,1958,913,8
41415,Five Feet High And Rising (1988 Version),106,1959,913,8
41416,Blue Train (1988 Version),123,1962,913,8
41417,Looking for the Time (Workin' Girl) [Live] [1988 Anderson Fair],175,2002,15085,8
41418,I Got Stripes (1988 Version),121,1959,913,8
41419,Get Rhythm (1988 Version),153,1969,913,8
41420,Nebraska (Live/1988),321,1988,891,8
41421,Happy Children (Acoustic),263,2023,1887,8
41422,The Town In Your Heart (feat. Hillary Lindsey) [Acoustic],207,2023,1887,8
41423,Killing Me (feat. Hillary Lindsey) [Acoustic],158,2023,1887,8
41424,The Wing and the Wheel (Live) [1988 Anderson Fair],201,2002,15085,8
41425,A Thing Called Love (1988 Version),137,1988,913,8
41426,No Depression (1988 Demo),137,1990,1676,8
41427,Wonder Drug (Acoustic),228,2023,1887,8
41428,Long Black Veil (1988 Version),195,1959,913,8
41429,Don't Take Your Guns To Town (1988 Version),178,1988,913,8
41430,Galop (From Genevieve de Brabant),138,1963,15084,8
41431,Blue Train (1988 Version),124,1962,913,8
41432,Love at the Five and Dime (Live (1988 Anderson Fair)),438,1993,15085,8
41433,No Depression (1988 Demo),137,1990,1676,8
41434,Guess Things Happen That Way (1988 Version),105,1958,913,8
41435,I Still Miss Someone (1988 Version),179,1958,913,8
41436,Ballad Of Ira Hayes (1988 Version),173,1964,913,8
41437,I'm No Stranger To The Rain,208,2011,14951,8
41438,Get Rhythm (1988 Version),153,1969,913,8
41439,Just Enough To Keep Me Hangin' On (LIVE at the Prince of Wales Hotel 1988),363,2021,15086,8
41440,Tennessee Flat Top Box (1988 Version),188,1961,913,8
41441,Sunday Morning Coming Down (1988 Version),236,1970,913,8
41442,Supper Time (1988 Version),140,1988,913,8
41443,The Ways Of A Woman In Love (1988 Version),158,1958,913,8
41444,Country Boy (LIVE at the Prince of Wales Hotel 1988),489,2021,15086,8
41445,Deadwood (Live (1988 Anderson Fair)),307,1993,15085,8
41446,Don't Be Cruel (Digitally Mastered 1988),122,1956,116,8
41447,"Water Music Suites, HWV 348-350: XVIII. Country Dance I & II",88,1983,8648,8
41448,"Washington Post (March, recorded in 1988)",155,1996,15084,8
41449,Supper Time (1988 Version),140,1988,913,8
41450,Once in a Very Blue Moon (Live  1988 Anderson Fair),159,2001,15085,8
41451,The Wing and the Wheel (Live (1988 Anderson Fair)),191,1993,15085,8
41452,The Ways Of A Woman In Love (1988 Version),158,1958,913,8
41453,So Sad (LIVE at the Prince of Wales Hotel 1988),197,2021,15086,8
41454,1988,165,2024,15087,8
41455,Ring of Fire (1988 Version),162,1963,913,8
41456,Love at the Five and Dime (Live  1988 Anderson Fair),439,2001,15085,8
41457,"Overture : Morning, Noon and Night In Vienna (Recorded in 1973)",499,2007,15084,8
41458,"Water Music, HWV 348-350: Country Dances I & II",101,1996,15088,8
41459,"The Marines' Hymn (""Dream Hour"" broadcast introduction)",136,2007,15084,8
41460,"Grand March (from ""The Queen of Sheba"") [Recorded in 1954]",305,2007,15084,8
41461,"Don’t Close Your Eyes (Live At The Grand Ole Opry, March 19th, 1988)",273,2025,14560,8
41462,Long Black Veil (1988 Version),193,1959,913,8
41463,Sixteen Tons (Remastered 1988),158,1955,15089,8
41464,"A Witches' Sabbath (From ""Symphonie Fantastique"") [Recorded in 1977]",543,2007,15084,8
41465,I Walk the Line (1988 Version),151,1955,913,8
41466,Knocking On Heaven'S Door,229,2000,15090,8
41467,"My soul, there is a country (feat. Charles H.H. Parry)",240,2010,15091,8
41468,Once In Royal David's City (1988 Digital Remaster),245,1998,15092,8
41469,Four Walls (Digitally Mastered 1988),170,1900,15093,8
41470,The Wing and the Wheel (Live  1988 Anderson Fair),214,2001,15085,8
41471,"National Hymn, ""God of Our Fathers""",249,1963,15084,8
41472,Eighteen Wheels And A Dozen Roses,178,2011,14951,8
41473,"Cry, Cry, Cry (1988 Version)",144,1955,913,8
41474,"""Water"" Suite No.2 in D Major, HMV 349: VII. Country Dance",105,2011,15094,8
41475,"Washington Post (March, Historic Recording - recorded 1890)",158,1996,15084,8
41476,Like a Contry Boy,149,2000,15090,8
41477,"Copperhead Road (feat. Kelly Loony, Craig Wright & D. Roberts) [Live at BBC Studio - 1988]",294,2024,891,8
41478,Get Rhythm (1988 Version),150,1969,913,8
41479,Water Music Suite No. 2 in D Major: VIII. Country Dance I & II,88,1997,15095,8
41480,Guess Things Happen That Way (1988 Version),104,1958,913,8
41481,Beautiful Cry,183,2022,15096,8
41482,Does Anybody Here It,192,2022,15096,8
41483,It Won't Be Me,141,2022,15096,8
41484,In the Meantime,241,2022,15096,8
41485,The Curb,184,2022,15096,8
41486,Weekend Rendezvous,188,2022,15096,8
41487,I Got Stripes (1988 Version),121,1959,913,8
41488,Here We Come A-wassailing (arr. Rutter) (1988 Digital Remaster),253,1988,15097,8
41489,Sunday Morning Coming Down (1988 Version),232,1970,913,8
41490,In Dulci Jubilo (arr. Rutter) (1988 Digital Remaster),167,1988,15097,8
41491,Lafayette,227,1964,15098,8
41492,"Infant Holy, Infant Lowly (1988 Digital Remaster)",199,1988,15099,8
41493,Country Girl,300,2019,15100,8
41494,Something About Summer,229,2022,15096,8
41495,Nativity Carol (1988 Digital Remaster),253,1998,15101,8
41496,"The Twelve Days of Christmas (melody for 'Five Gold Rings' Added By Frederic Austin, Arr. Rutter) (1988 Digital Remaster)",190,1988,15092,8
41497,Sunday In The South,271,2011,14951,8
41498,"The Thunderer (March, Historic Recording - recorded in 1896)",147,2007,15084,8
41499,Bless Your Little Heartache,198,2022,15096,8
41500,"COUNTRY ROADS LIVE MEDLEY: Take Me Home, Country Roads / My Bonny Lies Over The Ocean / Tom Dooley",207,2000,15102,8
41501,Don't Take Your Guns To Town (1988 Version),176,1988,913,8
41502,Country Way of Life,259,1997,15090,8
41503,"The Coming of Our King (Traditional Polish Carol, Arr. Rutter) (1988 Digital Remaster)",162,1988,15103,8
41504,Blue Train (1988 Version),121,1962,913,8
41505,Hungarian Rhapsody No. 14 (Recorded in 1969),542,2007,15084,8
41506,"Semper Fidelis (March, Historic Recording -  recorded in 1927)",154,2007,15084,8
41507,Killin' Time,161,2011,14951,8
41508,I Still Miss Someone (1988 Version),177,1958,913,8
41509,Green Is Paece,254,2000,15090,8
41510,Shepherd's Pipe Carol (1988 Digital Remaster),176,1988,15101,8
41511,"Introduction By Paul Hume (Music Critic Emeritus, The Washington Post)",166,2007,15084,8
41512,Hey Jack,188,1991,15090,8
41513,"Johnny Come Lately (feat. Kelly Loony, Craig Wright & D. Roberts) [Live at BBC Studio - 1988]",239,1992,891,8
41514,Give Hope to Every Child,211,2000,15090,8
41515,"Angel Tidings (Traditional Moravian Carol, Arr. Rutter) (1988 Digital Remaster)",107,1998,15092,8
41516,Knockin' on Heaven's Door,227,2000,15102,8
41517,London Street Picking,207,1996,15090,8
41518,1987,287,2009,15104,8
41519,Fire on the Mountain,236,1975,14693,8
41520,19 Somethin',199,2002,14925,8
41521,1987,211,2021,15105,8
41522,19 Somethin' (Greatest Hits Version),200,2002,14925,8
41523,1987 (Live),180,2023,15106,8
41524,Fire on the Mountain,236,1975,14693,8
41525,Where Are You Now,189,1990,14977,8
41526,1987,307,2013,15107,8
41527,The Little Drummer Boy,153,1963,913,8
41528,Friend of the Devil,203,1970,1520,8
41529,Fire On the Mountain,198,2002,15108,8
41530,How Do I Live / I Need You,151,2019,15109,8
41531,1987,210,2023,15110,8
41532,Where Are You Now,189,1990,14977,8
41533,"Folsom Prison Blues (Live at Nassau Coliseum, Uniondale, NY - March 1990)",219,2016,15111,8
41534,Falling In Love,155,2023,15112,8
41535,1987,217,2025,15113,8
41536,For the Sake of the Call,330,1990,1916,8
41537,Lean on Me,165,2020,15114,8
41538,Where Are You Now,188,1990,14977,8
41539,Fire on the Mountain,544,2020,15115,8
41540,1987,205,2024,15116,8
41541,1987,259,2023,15117,8
41542,19 Somethin',325,2005,14925,8
41543,"The Devil's Right Hand (Live In Raleigh, NC, 1987)",242,1988,891,8
41544,19 Something (Re-Recorded),202,2012,14925,8
41545,Broadway (Live at Stagecoach California’s Country Music Festival),304,1998,27,8
41546,"Take Me Home, Country Roads (Live at Five Seasons Center, Cedar Rapids, IA - December 1987)",176,2010,3694,8
41547,Where Are You Now,190,2000,3591,8
41548,Cat's In the Cradle,196,1990,913,8
41549,The Greatest Cowboy of Them All,212,1991,913,8
41550,Sixteen Tons,164,1987,913,8
41551,"Johnny Come Lately (Live In Raleigh, NC, 1987)",235,1988,891,8
41552,"Fearless Heart (Live In Raleigh, NC, 1987)",271,1988,891,8
41553,"San Antonio Girl (Live In Raleigh, NC, 1987)",263,1988,891,8
41554,Where Are You Now,180,2016,15118,8
41555,"Brown and Root (Live In Raleigh, NC, 1987)",226,1988,891,8
41556,"The Week of Living Dangerously (Live In Raleigh, NC, 1987)",445,1988,891,8
41557,"My Baby Worships Me (Live In Raleigh, NC, 1987)",213,1988,891,8
41558,"It's All Up To You (Live In Raleigh, NC, 1987)",370,1988,891,8
41559,"I Love You Too Much (Live In Raleigh, NC, 1987)",267,1988,891,8
41560,Wanted Man,172,1991,913,8
41561,"Wheels (Live In Raleigh, NC, 1987)",285,1988,891,8
41562,Iris (Live at Stagecoach California’s Country Music Festival),375,2025,27,8
41563,Slide (Live at Stagecoach California’s Country Music Festival),222,1998,27,8
41564,"Gotta Serve Somebody (Live at Anaheim Stadium, Anaheim, CA - July 1987)",350,1989,14584,8
41565,Here's Hoping (There'll Always Be a Cowboy),250,1997,15119,8
41566,Goin' By the Book,197,1991,913,8
41567,A Backstage Pass,202,1990,913,8
41568,My Country Home (Live),354,2024,1952,8
41569,Monteagle Mountain,190,1990,913,8
41570,"That Old Wheel (feat. Hank Williams, Jr.)",170,1988,913,8
41571,Letter to L.A. (Live),717,2009,14794,8
41572,Stay with You (Live at Stagecoach California’s Country Music Festival),280,2006,27,8
41573,Happy Meeting in Glory,196,1978,1980,8
41574,Ax Sweet Mama,267,1972,1980,8
41575,Goodnight Irene,272,1970,1980,8
41576,I Got Mine,268,1970,1980,8
41577,Name (Live at Stagecoach California’s Country Music Festival),293,1994,27,8
41578,If Walls Could Talk,195,1974,1980,8
41579,Of Thee I Sing: Love Is Sweeping the Country,215,1987,15120,8
41580,Ballad of a Teenage Queen (feat. Rosanne Cash & the Everly Brothers),165,1988,913,8
41581,I Can't Win,254,1979,1980,8
41582,Just Another Day In Paradise,233,1990,14919,8
41583,Just Another Day In Paradise,233,2000,14919,8
41584,The Wild Side of Life,178,1971,15121,8
41585,When I Close My Eyes,211,1996,297,8
41586,I Surrender All,217,2024,15122,8
41587,Guitar Town (Live in Chicago/1986),166,1986,891,8
41588,More and More,142,2001,15123,8
41589,1986 (New Revolution),416,2023,2058,8
41590,"Baby Lock the Door (feat. Clarence White, Thad Maxwell, Wayne Moore)",162,2001,15124,8
41591,Wildflowers (Alternate Take 1986),208,2016,14954,8
41592,Roller Rink,192,2017,14800,8
41593,More and More,149,1963,15123,8
41594,1986,201,2016,4044,8
41595,No Place Like Home,246,1986,2066,8
41596,The Storms of Life,165,1986,2066,8
41597,True Blue (1986 Version),242,1986,15125,8
41598,Are You Tired of Me (Unreleased 1986),155,2016,14954,8
41599,Send My Body,182,1986,2066,8
41600,Calling My Children Home (Unreleased Acapella Version 1986),190,2016,14954,8
41601,Pleasant As May (Unreleased 1986),156,2016,14954,8
41602,Roller Rink,192,2017,14800,8
41603,Is It Still Over?,190,1988,2066,8
41604,Reasons I Cheat,262,1986,2066,8
41605,Good Intentions,219,1987,2066,8
41606,Grey Funnel Line (Unreleased 1986),129,2016,14954,8
41607,My Heart Cracked (But It Did Not Break),140,1986,2066,8
41608,In a Deep Sleep (Unreleased 1986),182,2016,14954,8
41609,There'll Always Be a Honky Tonk Somewhere,193,1986,2066,8
41610,Making Plans (Alternate Take 1986),218,2016,14954,8
41611,You Don't Knock (Unreleased 1986),206,2016,14954,8
41612,More and More,149,1963,15123,8
41613,What'll You Do About Me,160,1987,2066,8
41614,This Kiss,194,1998,1416,8
41615,Lost My Driving Wheel,387,1995,2046,8
41616,Farther Along (Alternate Mix 1986),247,2016,14954,8
41617,Anything,164,1987,2066,8
41618,The Truth Is Lyin' Next to You,208,1987,2066,8
41619,My Dear Companion (Alternate Take 1986),178,2016,14954,8
41620,Messin' with My Mind,186,1986,2066,8
41621,Old 8X10,179,1988,2066,8
41622,I Won't Need You Anymore,191,1987,2066,8
41623,"Who Do You Love? (Live At The Cincinnati Garden, Cincinnati, Ohio/1986)",337,1977,2059,8
41624,Somewhere In My Broken Heart,194,1989,2066,8
41625,My House,177,1987,2066,8
41626,It's Just a Matter of Time,235,1989,2066,8
41627,I've Had Enough (Alternate Mix 1986),212,2016,14954,8
41628,"Sunday Morning Coming Down (Early Mix, 1987)",235,2020,913,8
41629,Highwayman,183,1985,15126,8
41630,1985 (Country Version) [feat. Jaret Ray Reddick],194,2023,15127,8
41631,1985,193,1969,15128,8
41632,1985 (feat. Jim pray) [Live],223,2023,15129,8
41633,A Thousand Miles From Nowhere,270,1993,1786,8
41634,I Fell In Love Again Last Night,193,1985,15130,8
41635,Have Mercy,201,1985,15131,8
41636,A Thousand Miles From Nowhere,270,1993,1786,8
41637,Little Drummer Boy (feat. Isaiah Fisher),176,2020,389,8
