usuario_id,musica_id,contagem
373,37108,78
1083,37991,21
880,2957,30
373,35169,3
1200,48822,91
1003,38826,87
777,17144,24
959,26405,51
1769,16004,62
760,2633,76
1705,19832,42
179,20594,17
1621,35121,67
359,44363,58
601,11917,95
1129,17142,98
1282,27409,2
245,7006,61
523,40364,28
369,29420,25
1399,5707,99
1552,29484,28
453,20406,7
1988,41046,83
1555,12341,74
800,31784,53
903,13309,3
1079,40926,89
609,17283,63
283,3118,5
929,34811,62
792,17538,12
1656,38609,72
249,5795,20
1095,47780,12
13,2681,7
1832,34546,3
266,37510,4
1658,33374,57
849,2064,3
226,12823,97
1957,28432,49
800,24530,44
1036,26597,69
96,2333,40
513,36480,68
1403,6060,83
862,4061,1
911,7238,17
779,8883,99
1003,44278,50
939,15389,57
1146,26010,81
677,32574,93
157,21827,32
1579,18514,100
1085,33477,98
1326,36605,55
1844,33376,1
1920,13781,35
71,27452,97
342,24558,55
1249,27194,26
1870,33997,87
1863,16420,98
1042,42185,99
1159,36614,33
1444,15825,99
1632,9576,86
1718,23171,4
452,15907,5
227,31075,90
468,93,31
1139,42800,58
1067,46337,67
1851,31864,75
65,29387,37
1510,34497,69
1982,19543,31
1225,27225,50
572,14714,89
1716,5606,84
721,43984,43
1044,38247,12
281,44521,13
512,33924,32
1006,35198,95
1855,6020,9
1515,27202,99
551,26323,86
1644,35924,31
874,40441,50
1408,45690,23
605,27154,52
1291,7879,66
1625,36531,88
143,3820,75
722,34168,5
853,3941,44
1879,41124,65
592,19614,4
1189,13473,86
1494,24495,49
76,14701,12
717,2482,60
159,5340,7
1380,3039,40
787,47695,38
1555,15106,100
1983,25096,79
1812,6800,9
794,30200,53
818,40274,66
1859,14901,31
1962,26102,84
1372,35501,50
721,5825,87
168,2037,30
657,3338,71
1283,44176,44
388,12616,15
1511,34537,24
1963,8086,77
766,27700,43
170,27982,57
1256,45679,97
1462,48668,40
1869,8103,34
603,6060,36
1801,33035,2
523,22459,89
1875,2062,87
1301,11741,84
1900,40825,27
732,43695,80
599,44057,73
1245,23969,49
1811,5504,88
1977,4772,20
682,35117,8
1644,19741,66
82,40569,58
1830,38750,69
1611,7270,17
1520,40554,55
1285,40594,76
1667,34395,4
720,32083,10
338,30514,86
1347,27599,28
1802,7742,66
1947,41063,44
1945,32021,72
600,15393,25
992,37644,70
1420,39127,30
1631,8507,79
1649,1312,74
1430,15847,57
812,9494,51
380,11649,1
1809,17276,9
36,17998,56
290,44166,91
390,8136,82
1246,15758,71
664,41666,28
241,34075,97
5,38131,35
61,18314,87
806,39151,86
664,28090,30
1969,40456,73
1522,25038,84
1059,4091,32
1853,48419,45
641,48785,66
1792,50043,25
1086,38091,81
880,28505,26
1475,24138,29
782,22624,61
440,42563,24
1458,20541,96
1399,2238,17
854,17601,37
263,26845,5
451,16630,34
623,19391,35
1544,35434,53
379,5284,36
264,34007,14
142,17228,23
1797,3341,97
688,24972,2
1658,40504,100
235,6147,7
1815,38837,36
169,15829,52
1086,13042,20
317,13839,19
1882,43177,22
1635,30481,11
1775,4972,32
1315,46602,86
1301,36294,54
415,6081,46
468,27760,93
1723,47883,22
328,37855,15
646,2988,84
1854,3857,41
1481,34183,74
1196,11859,79
480,11766,39
330,36572,5
1836,33179,41
1656,38660,78
51,23256,73
298,40410,70
1258,49369,79
1834,16415,94
1890,26539,51
941,1183,61
1206,48308,88
589,10458,57
222,770,83
1676,6051,17
618,16136,42
811,37528,44
540,28667,69
585,14528,37
1437,19777,92
1044,38058,79
1147,8403,71
315,13368,77
784,49089,57
1490,22580,16
490,44828,62
747,23299,5
1636,26677,50
1981,287,79
1308,49068,92
952,8462,95
1262,28759,8
1596,25689,21
1110,24915,6
1087,4668,56
629,35730,41
1955,46568,79
966,31453,53
1636,24432,27
1286,10570,63
709,35764,52
1451,34538,37
1925,32533,68
1499,33214,37
462,17077,29
78,38540,37
1670,2682,75
284,35496,75
1940,31716,62
1393,41429,36
1242,1153,63
517,34798,28
1703,46900,4
81,42021,30
1290,39518,49
230,9111,78
1526,6440,59
398,6402,47
96,9539,7
554,3660,7
38,20506,15
787,3672,62
1348,28729,68
532,30366,26
882,11661,74
1139,30146,34
107,5391,38
1620,24916,85
1168,31836,39
947,25353,27
801,3960,82
1511,17439,21
429,48492,59
1865,4127,38
1797,5078,38
1003,44556,67
1414,44398,41
1425,25206,81
451,39697,1
118,40642,38
847,31056,53
1820,20790,38
1601,16205,36
1922,10457,75
1515,30976,78
321,28959,26
1814,2620,17
659,29284,73
1076,22138,97
1380,44618,13
1585,11899,98
27,20956,9
1632,14781,82
1651,40632,78
1162,37142,62
582,33027,97
850,26201,99
1188,33655,10
1269,40239,60
1098,40883,78
1503,38311,27
127,1391,18
1778,869,50
1063,47366,78
1545,10680,18
948,6829,15
1542,20075,69
1369,12897,53
583,16514,15
154,23878,2
1337,19944,13
360,44573,35
807,48194,25
1392,45636,59
1368,35715,27
373,23833,18
1578,33702,32
284,270,4
1164,45542,77
110,16437,62
435,28542,82
349,824,74
285,41067,97
343,5224,41
133,44536,12
319,46462,87
1309,16176,34
1251,1253,62
57,26444,62
1675,44217,78
1726,25167,35
1374,24645,6
1078,26909,93
1729,42581,93
1599,39557,100
1468,22739,62
843,40004,8
1027,99,3
299,13321,19
734,28109,25
1020,42401,76
1029,24745,45
1066,6184,96
1563,11421,5
901,49730,97
88,18529,18
940,40704,89
1025,47926,93
108,22997,4
1983,38913,53
1873,9153,72
1792,25388,41
1479,12767,71
1986,25849,50
385,41088,78
1328,12494,43
942,17929,97
1546,49454,45
317,10345,60
1295,32880,39
1517,49344,73
1225,42391,42
1080,47792,92
460,8913,18
939,44836,31
1525,8170,22
395,10049,75
905,32377,52
1093,33738,29
1971,28258,30
940,46703,8
362,11491,20
579,26530,99
1878,46930,46
1872,35519,24
497,25691,99
1602,47839,92
139,4575,51
1422,7241,22
1794,29272,25
267,19342,3
993,28287,68
1931,14720,94
1204,20360,62
1186,39249,23
598,44953,90
109,1688,87
1181,46192,75
547,19968,5
1214,48296,39
1699,1417,63
840,9597,60
544,44394,95
1140,6565,35
147,26430,5
156,16360,58
1366,43162,10
1902,833,37
1816,37893,92
132,48676,71
1861,21787,53
1575,42925,78
449,22552,76
459,11515,59
1095,8684,78
404,35247,49
1899,34594,41
1955,34673,22
1355,43449,63
11,2029,50
1688,25665,8
793,40671,49
1403,25106,46
1552,4731,47
1805,24797,44
262,30439,50
1067,28262,43
1372,8536,32
1489,11324,92
1112,18275,100
1425,48728,38
554,11188,23
1620,42292,32
24,27664,34
1300,42150,32
1258,28552,54
729,11649,23
1562,13946,36
539,22222,34
750,48742,93
1721,20167,67
626,19107,17
1882,5940,22
1218,38761,60
761,36014,51
865,18513,90
1373,36208,92
1540,41812,64
1868,15500,38
39,45233,12
1034,24590,43
422,29485,87
24,9057,75
1188,13769,36
685,21123,72
343,2353,93
501,28412,41
458,49688,54
155,11862,31
30,9635,71
2000,35031,23
864,42234,74
433,8555,45
1694,48286,90
1893,32587,80
40,17046,93
836,32124,15
1597,12611,74
400,5355,91
432,26685,10
1001,31979,43
617,39130,88
725,21327,19
1528,41667,91
1127,681,82
1339,5992,91
858,6675,96
46,38549,24
1782,29976,64
690,16724,26
536,5470,76
955,10268,60
371,23698,91
537,12820,26
349,30182,11
1112,33690,40
1729,49063,59
709,31018,11
1489,47450,73
395,20176,80
237,6394,18
1777,30306,82
1941,17893,65
1967,4304,20
1719,36130,22
1121,30765,66
1705,42291,78
1969,19543,78
1731,37502,8
1380,16875,67
975,20869,43
356,45865,21
96,43488,29
1134,42070,80
1763,27949,36
128,27928,14
989,11642,71
844,3626,98
1082,41677,87
1614,9395,19
395,9491,86
942,34902,12
188,36340,49
10,6049,11
1850,39258,81
1211,42804,86
1169,16090,6
259,11979,36
1038,14411,9
1902,32337,39
1204,2016,25
1415,41832,83
1522,19789,26
1060,2845,92
1502,20344,51
1298,9091,89
125,38713,82
521,14671,66
1882,41656,4
1035,18468,78
1759,13252,71
867,41315,19
1780,45823,2
1364,4428,63
1097,29291,53
760,31056,5
534,34655,98
132,24939,93
457,2998,42
732,6798,65
1714,24312,89
1118,43064,7
1632,35173,44
1788,3994,29
1235,9841,44
32,30359,46
1679,36649,22
1615,14877,22
196,36270,35
1833,48584,11
1098,4943,38
1733,45954,91
750,6257,89
1093,45792,97
179,48586,48
734,32304,5
636,31888,45
638,3122,98
231,34811,78
528,12339,38
405,23128,39
432,13509,82
963,33647,50
1209,24320,29
1581,37557,31
1049,4706,65
1581,46132,28
28,31897,60
320,9679,47
292,40555,13
1564,33239,83
1620,7806,46
615,13792,71
1766,17310,89
74,17328,97
136,48120,72
1173,13776,68
1237,41414,95
1785,1990,49
1660,18876,57
1332,44584,85
575,6918,50
1372,49084,57
949,49971,69
1657,25251,25
1286,6496,43
1540,38735,1
1448,18863,39
546,11175,100
1000,36274,33
1260,7233,64
622,44261,40
1499,12041,27
647,21569,34
1728,9729,84
1239,35560,53
796,1280,69
1299,33023,52
420,31218,78
228,35512,93
1337,6063,75
67,9445,18
293,41334,59
466,36505,30
1342,26843,24
722,9933,48
1549,47390,52
613,6532,59
1079,23520,15
432,19340,29
837,13788,15
683,36716,38
9,22600,34
312,30848,64
269,11281,63
464,12342,34
214,49080,8
283,20553,72
1208,1262,23
705,32573,43
1036,11708,16
352,47829,60
738,18582,37
1204,30288,57
816,17301,28
1069,38227,55
1293,15010,79
1844,24747,36
558,28980,68
338,4329,57
320,39423,85
1369,28935,2
155,17845,44
1707,47439,100
831,29293,21
641,4991,74
718,39254,100
1644,21373,14
1803,35834,91
1431,17531,39
1311,32637,39
1722,45617,38
1771,39088,100
642,47732,61
1009,34487,77
430,29770,36
625,1027,68
308,43550,93
1389,18412,80
414,45422,31
457,35201,87
1791,26346,78
491,22628,9
1951,45220,55
1923,16588,62
1072,6123,24
1887,20103,32
1743,38441,3
877,6217,79
697,40938,50
1185,6455,82
554,34712,35
1798,48426,83
1844,33193,53
197,24898,97
341,20464,68
1875,9479,77
1768,3623,67
730,9081,49
1931,24213,87
244,2400,79
1048,6214,68
1015,36964,70
600,9784,5
22,37587,76
617,14471,90
1464,35031,38
1152,30376,82
1998,34986,21
366,25226,82
690,21102,83
1990,47228,70
1555,43523,52
1064,48175,7
606,33679,18
730,18404,17
216,7499,15
127,30774,89
433,4047,40
178,19428,98
1672,17412,13
1342,40132,40
1830,36038,68
1949,41699,41
167,49513,17
842,18586,49
1380,43896,58
1990,28331,56
1392,41,86
1809,13115,30
1150,19854,82
655,40465,61
1266,28176,39
20,7898,20
480,22112,75
1848,7671,17
1314,25740,24
945,31707,82
293,25706,31
529,45562,56
1890,1376,39
425,9278,50
236,37203,86
20,3454,49
1191,30262,14
1338,40458,52
676,34586,87
1775,9412,30
571,21893,29
658,14328,83
1387,11491,38
1360,19004,25
56,28066,38
1461,34171,8
1,3386,94
1744,36235,49
1146,24240,13
1149,38377,14
1042,40705,34
492,572,77
898,47862,39
700,46101,6
1459,23773,2
45,9388,68
1036,16522,90
876,34658,75
1390,13747,94
309,43795,18
1593,46311,77
1188,1079,32
975,40668,41
1956,20210,7
702,984,39
1779,25555,11
455,15419,83
264,32281,96
1798,13801,5
1195,45964,50
272,37842,39
631,28413,67
445,2431,9
1514,48482,34
1942,41564,9
60,15318,70
1638,6005,8
734,41495,8
480,30605,72
548,21498,42
331,2853,59
652,5655,11
1019,24422,54
583,1639,9
58,32390,47
113,514,17
1479,10960,55
1303,3021,33
757,35115,39
451,6425,50
1634,14788,68
661,17961,79
1916,14865,66
587,39047,24
1650,1067,19
818,35805,89
865,44368,99
825,21892,48
247,47951,46
1678,23590,23
661,2424,76
1409,39609,39
1256,49212,57
42,28312,61
619,45471,41
1156,36470,22
1528,17806,75
1135,37855,4
585,6135,68
1789,4162,55
1063,6333,79
691,11051,29
1823,48267,30
731,48862,51
1839,23924,12
65,34414,7
770,26940,70
955,21549,53
1251,30673,75
305,17069,86
1696,11635,18
1516,35987,64
1950,46127,12
934,28937,45
1058,16622,85
93,26964,17
1732,26663,76
844,29431,5
1807,44477,54
1817,34647,62
866,42096,88
587,34229,82
1720,14813,36
1046,47231,40
977,16173,56
1989,27955,74
152,46986,32
1400,24483,35
802,5319,34
1194,27402,82
1052,30592,24
363,30330,83
193,12703,14
1035,13703,90
827,9029,13
815,24796,27
60,16386,96
1216,5481,28
177,1729,23
452,5134,15
1847,25034,70
373,40212,54
1305,35561,91
735,41848,71
1806,1668,89
1147,46493,41
1730,36070,47
1781,32348,33
1438,17888,75
1017,6215,5
1153,36359,11
749,46110,100
212,3647,53
841,46528,80
5,2957,10
1537,17531,2
954,7284,41
1535,35560,95
123,21039,28
1914,16662,77
1664,24582,67
347,44889,87
1462,16203,28
713,15152,46
1555,10147,33
647,37762,15
979,8526,72
1065,5459,62
766,26436,93
639,9974,95
99,2174,74
58,1328,87
662,2210,16
1590,32210,36
312,34059,78
1509,42677,19
594,6368,41
1780,48976,2
236,45760,53
1089,47585,92
364,47559,67
1677,12941,39
1184,1588,76
595,41939,36
162,1617,3
79,17680,44
1752,30286,79
1023,48313,23
1148,2811,18
1863,27514,63
37,42293,29
1934,47273,75
84,48917,96
1357,7389,41
630,48000,100
1207,45640,100
301,13440,86
1400,3998,94
580,3564,66
1157,40733,24
490,2914,20
1447,36724,51
596,38279,91
17,2226,65
1996,18731,58
1758,37451,35
1154,5090,81
1008,29266,37
1432,27236,71
1973,8201,73
318,44144,14
597,5797,60
1092,18258,35
1245,33406,9
1675,49240,40
757,21924,21
673,5231,67
428,6189,51
1391,11091,14
1356,15234,88
3,24796,24
976,17299,7
822,19379,80
1704,22856,30
1944,1676,36
1176,27052,19
1203,40976,25
975,10845,5
1124,44210,2
670,4909,3
891,41264,87
719,19280,42
993,35591,38
839,33413,49
1423,45958,86
1041,48655,26
1939,45972,22
840,10552,71
1439,12382,36
1048,15202,32
261,20434,77
1696,48383,74
1519,25896,83
512,38820,9
1859,48208,89
320,25982,32
1699,11258,25
1491,14316,1
560,44597,66
644,19987,20
1675,33699,25
949,47638,81
1608,13885,64
418,24322,45
819,22671,62
1297,13998,96
316,26837,30
1816,22861,96
1684,2915,46
218,12914,49
1316,1953,77
31,38257,42
962,31701,70
1026,12595,77
998,18875,24
1173,5396,52
811,8281,5
1646,28356,45
952,37092,1
832,42811,82
773,43075,6
1,5424,56
1716,23374,50
1724,3176,12
1323,37470,18
368,17618,78
1049,11588,71
1759,25589,19
1648,15555,66
831,12972,99
327,42977,2
1819,23732,24
1536,8410,68
434,46477,51
1336,18528,65
604,47768,60
182,5469,23
1492,46035,90
1677,43490,12
1776,40930,76
1337,9495,4
339,31692,96
817,467,30
1456,46192,67
616,25833,58
1851,10820,42
953,22741,20
790,40831,84
604,10255,51
1931,26347,94
1680,41028,42
1435,27465,82
1255,48209,5
262,49655,26
736,38808,60
824,45829,73
510,33463,17
1698,42254,65
260,17363,18
278,18483,62
191,8085,62
1788,21501,76
1770,13894,8
1207,20452,59
1257,37975,15
962,2885,25
198,40514,89
197,26681,32
1616,27096,99
558,571,12
179,13559,60
1642,27967,70
169,6320,35
1106,13934,53
1806,30706,93
651,43663,31
1624,42669,72
509,35622,85
553,28044,77
1467,44213,91
1730,40507,92
428,6340,76
1690,27175,9
1277,27110,66
1483,11756,89
3,9934,85
1449,36821,74
1106,3273,36
678,7780,39
1261,800,90
1657,25952,3
1834,42300,39
1535,29567,88
800,14294,90
1010,36697,54
1135,41959,30
1457,28232,30
1109,18285,23
59,42942,37
634,42646,35
318,16805,53
1785,26916,91
1708,47545,20
1670,864,44
1643,49151,37
1578,38742,77
348,43241,43
1032,7792,11
355,10113,91
1087,25563,22
99,48364,71
121,6462,9
793,35826,21
52,25032,72
1604,687,90
376,10159,97
253,9827,12
1072,3330,80
253,36907,54
1469,21636,18
1341,25304,36
71,23589,22
1766,49317,54
965,8429,90
1036,3110,77
30,26634,55
1146,30574,53
570,35811,65
286,39030,31
511,34396,56
648,4438,84
1080,47173,13
217,7841,91
1555,13658,97
1527,6459,68
97,32658,78
770,27802,8
1480,37645,45
660,9997,62
1507,24156,35
784,29095,43
752,36496,9
1108,49949,68
118,45283,20
1607,44083,36
1177,37989,20
1925,24411,38
1900,44036,51
129,4773,14
1770,45559,77
1976,43597,19
1690,18069,41
469,3020,79
1555,31354,88
1670,41379,18
1069,34851,3
309,683,90
1464,3216,59
612,4826,11
36,22445,52
1808,28043,36
437,10582,72
43,32627,63
256,8710,19
1364,35818,41
1525,48337,49
1301,5053,90
1427,10152,100
1299,15770,26
428,37188,30
554,22450,21
1236,5425,80
489,3766,77
1987,7764,81
1655,38937,36
317,1184,36
1410,32648,90
195,24684,74
1167,5003,3
865,47062,42
701,9837,83
1841,5545,21
1616,33771,75
1610,19795,2
1889,27329,64
654,12438,100
966,27097,38
1286,18160,7
497,38770,76
1989,38445,29
723,32061,22
1992,45177,80
1512,30167,7
42,29167,42
851,3511,80
1219,8580,28
1966,26116,100
1054,588,50
1657,16910,3
572,41724,48
1089,17583,2
1060,25578,82
904,24128,41
445,48339,92
691,13105,90
1239,39994,88
992,43939,58
303,26062,58
484,45705,21
164,18315,78
434,40652,76
1181,25004,50
196,6423,76
380,29260,52
822,49948,14
659,29773,39
1473,45371,43
449,16257,96
1333,17648,16
1771,47565,52
298,30537,52
127,46639,48
1449,31512,79
665,11138,22
512,42933,18
642,26478,27
446,44461,67
323,27116,75
1629,27843,63
1474,41023,49
1502,9211,85
1104,35715,36
1458,27334,99
741,6257,49
1602,17030,16
805,24873,36
1414,48116,64
366,20686,22
175,46298,1
1706,17894,48
913,46820,24
281,20209,72
1180,49045,30
16,33270,64
1672,45000,77
1449,32390,6
1301,49450,56
1083,39768,64
767,47177,24
347,37658,36
1199,3405,87
1339,2692,84
1855,15674,95
664,20624,69
50,10989,41
1215,29287,62
895,47036,27
480,6614,63
1928,24712,62
743,38212,7
805,9733,72
1860,27049,23
1965,22796,49
1266,42675,21
116,37208,39
137,49632,88
57,23964,22
293,24117,88
861,19891,13
694,8311,78
322,18263,25
164,10293,99
498,34373,27
498,18707,88
85,25971,59
1817,19436,90
826,1115,32
456,13746,68
1839,6178,78
887,27314,73
601,11980,86
1190,43990,87
145,24579,9
615,28843,46
1508,20351,26
1866,7551,19
130,35160,3
1439,2078,41
241,14243,86
1167,48579,30
1269,32403,77
1713,31550,88
17,29158,56
593,42967,18
84,9368,35
2,28841,28
1836,9879,20
1649,15143,94
313,9887,14
1157,38772,44
927,13561,86
83,6127,59
1154,12441,25
275,48948,73
284,41414,50
716,18850,55
590,36897,85
1631,42932,38
1697,29256,47
1683,43648,11
424,11008,10
1161,28926,23
299,38440,25
307,44800,51
331,38891,19
462,14912,76
1027,16028,14
95,48373,72
1599,45891,14
966,905,15
380,22871,69
87,35721,97
1009,46824,34
1889,27349,95
1908,32583,74
1468,38008,4
51,28717,24
1449,27798,8
1791,26441,52
679,37582,90
1136,23736,85
193,26462,60
697,17895,64
1175,1711,57
1116,33778,27
64,5555,36
1837,28597,28
282,5493,41
1874,47873,16
538,12448,87
805,45036,54
1872,29430,82
1292,49853,52
264,7445,42
1256,36135,67
1872,3543,66
854,31942,8
1068,2229,31
11,12614,62
1136,28814,24
187,39933,82
133,4782,41
1250,4308,77
1231,23204,79
59,14460,29
604,19060,92
625,557,97
1758,47725,10
1765,9723,47
56,32400,43
806,24267,82
377,33109,3
1143,26379,56
1852,3928,15
1767,33000,6
769,1787,27
1739,24702,59
1571,19703,37
1338,42187,2
1804,7639,20
1058,4275,48
1436,8284,7
1270,47426,10
19,11842,77
1087,32484,37
27,2063,57
1175,40733,76
1516,26264,78
1408,36342,92
1958,44014,64
1749,704,16
79,2218,57
837,45978,34
904,23773,28
1261,48646,1
1429,7523,63
1542,42268,37
1052,29204,12
1752,29483,9
1691,4787,60
116,35705,22
1470,40438,45
1142,37477,59
1898,48682,23
1690,18323,39
1548,39192,90
921,43484,90
71,27520,40
1171,756,65
146,21967,72
706,21285,36
399,27410,34
214,16132,89
555,17179,45
1467,28823,76
1934,9408,66
1921,37114,40
151,3942,80
1465,1650,24
305,42812,49
704,7383,18
256,49027,80
1787,7683,29
234,36326,74
712,45101,67
1544,14778,36
1122,37159,59
1055,4479,95
1063,24740,81
169,25140,96
788,21336,20
1904,28056,23
1599,28066,68
1736,12953,63
310,36719,84
812,26707,88
70,27758,18
1840,35738,16
932,31896,3
791,6516,30
1830,9596,15
1816,29134,50
1416,48955,19
1784,2456,56
1695,40688,31
764,45518,12
988,824,95
503,7893,76
1841,24821,80
1604,13523,33
1863,35278,76
1208,27515,58
250,20061,46
441,48494,27
767,1273,6
1129,28023,17
1755,18526,47
1208,44300,50
605,38401,69
1114,10604,47
1150,1060,51
1726,18281,84
290,25597,66
1096,25935,78
934,5388,55
1987,35592,55
628,26667,19
472,31976,72
1711,19782,40
1539,9291,25
963,34108,95
1488,16480,91
1427,37923,40
1539,7413,30
1292,48998,31
1230,35533,55
1607,32396,89
1193,20463,14
1456,19365,10
1354,21062,6
859,7174,96
294,8959,50
358,31877,18
1148,15416,11
1563,42404,55
1604,8584,10
1444,38448,62
1659,45313,31
1086,46352,70
1238,19447,91
353,773,5
1813,30207,11
629,49003,15
697,44174,5
845,31632,22
76,34104,98
1770,6212,86
1659,26436,44
672,28579,6
54,7369,50
1580,22106,23
1433,30328,83
451,2356,93
1286,49951,8
1347,63,6
1394,31949,86
1792,18574,100
336,31777,73
320,849,41
1053,5064,41
15,42547,78
592,48966,49
1891,27073,49
744,27881,87
64,29131,54
102,31282,12
1289,22065,32
608,48997,93
1228,49553,69
1316,29806,5
1982,40866,88
1344,29473,1
136,4070,76
743,5208,28
1220,40473,42
52,40532,1
98,22309,46
60,16548,55
1450,46069,89
1833,11524,76
1462,48179,75
1572,17838,59
629,11924,36
262,42581,94
274,1820,23
1400,16219,20
1368,8374,41
7,27926,26
606,7386,83
681,11294,60
990,46788,4
34,9151,12
1283,19093,82
334,30448,96
1180,12211,72
1461,6014,24
1826,49753,100
25,24562,27
186,41229,81
317,6262,10
885,28744,24
707,11526,89
1237,30970,88
1962,959,80
77,46197,17
1527,30426,100
446,38117,87
1451,19895,63
1467,4314,3
1548,4715,72
362,14329,66
675,13154,22
1489,36297,12
1664,32475,22
1143,2152,84
1922,48204,21
1958,36509,21
69,38439,95
1845,44484,78
239,806,10
948,38017,23
1626,46480,20
859,33509,45
1249,38634,73
1271,15940,34
1514,33507,89
137,18936,11
1529,42084,69
999,22965,68
1490,6255,22
878,6678,52
1723,39138,82
1018,32839,34
1883,45798,68
1349,7997,88
211,47731,26
1474,3598,23
944,32987,34
1487,49978,97
1216,6271,20
115,20511,50
892,19327,4
400,49703,74
1998,25430,36
1174,27699,76
1637,5619,71
1451,6520,25
1692,29067,95
1508,47000,75
1702,29167,98
1854,111,92
1762,35495,62
400,41648,73
732,47966,12
722,14493,93
1823,5956,61
928,48366,27
856,43438,40
5,16798,91
1400,28895,83
1227,38108,62
528,9789,13
1781,48569,40
1164,21355,62
1232,30791,27
1892,47618,39
1045,19157,1
1041,12952,47
220,34040,62
396,43263,71
